batch_id,input_symbol,input_company_name,nse_symbol,nse_issuer_name,symbol_match_status,isin,listing_status,nse_macro,nse_sector,nse_industry,nse_basic_industry,index,index_list,pd_sector_index,source,confidence,notes
ind_nifty500,ADANIPOWER,Adani Power Ltd.,ADANIPOWER,Adani Power Limited,exact_symbol_match,INE814H01029,Listed,Utilities,Power,Power,Integrated Power Utilities,Nifty Next 50,NIFTY NEXT 50; NIFTY 100; NIFTY 200; NIFTY 500; NIFTY ALPHA 50; NIFTY COMMODITIES; NIFTY CONGLOMERATE 50; NIFTY ENERGY; NIFTY HIGH BETA 50; NIFTY HOUSING; NIFTY INDIA CONSUMPTION; NIFTY INDIA FPI 150; NIFTY INDIA INFRASTRUCTURE & LOGISTICS; NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR); NIFTY LARGEMIDCAP 250; NIFTY POWER; NIFTY RURAL; NIFTY TOTAL MARKET; NIFTY100 ALPHA 30; NIFTY100 ENHANCED ESG; NIFTY100 EQUAL WEIGHT; NIFTY100 ESG; NIFTY100 ESG SECTOR LEADERS; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,NIFTY INFRASTRUCTURE,NSE quote API secInfo,0.9,
ind_nifty500,AEGISLOG,Aegis Logistics Ltd.,AEGISLOG,Aegis Logistics Limited,exact_symbol_match,INE208C01025,Listed,Energy,Oil Gas & Consumable Fuels,Gas,Trading - Gas,Nifty 500,NIFTY 500; NIFTY ENERGY; NIFTY INDIA INFRASTRUCTURE & LOGISTICS; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY OIL & GAS; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 50; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 MOMENTUM QUALITY 100; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,-,NSE quote API secInfo,0.9,
ind_nifty500,AEGISVOPAK,Aegis Vopak Terminals Ltd.,AEGISVOPAK,Aegis Vopak Terminals Limited,exact_symbol_match,INE0INX01018,Listed,Energy,Oil Gas & Consumable Fuels,Oil,Oil Storage & Transportation,Nifty 500,NIFTY 500; NIFTY IPO; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY OIL & GAS; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,-,NSE quote API secInfo,0.9,
ind_nifty500,AFFLE,Affle 3i Ltd.,AFFLE,Affle 3i Limited,exact_symbol_match,INE00WC01027,Listed,Information Technology,Information Technology,IT - Services,IT Enabled Services,Nifty 500,NIFTY 500; NIFTY INDIA DIGITAL; NIFTY MIDSMALL IT & TELECOM; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 50; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 MOMENTUM QUALITY 100; NIFTY SMALLCAP250 QUALITY 50; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 FLEXICAP QUALITY 30; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP MOMENTUM QUALITY 50,-,NSE quote API secInfo,0.9,
ind_nifty500,AIAENG,AIA Engineering Ltd.,AIAENG,AIA Engineering Limited,exact_symbol_match,INE212H01026,Listed,Industrials,Capital Goods,Industrial Products,Castings & Forgings,Nifty 500,NIFTY 500; NIFTY CAPITAL GOODS; NIFTY INDIA MANUFACTURING; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 150; NIFTY MIDCAP150 MOMENTUM 50; NIFTY MIDCAP150 QUALITY 50; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,NIFTY INFRASTRUCTURE,NSE quote API secInfo,0.9,
ind_nifty500,AIIL,Authum Investment & Infrastructure Ltd.,AIIL,Authum Investment & Infrastructure Limited,exact_symbol_match,INE206F01022,Listed,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Nifty 500,NIFTY 500; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 150; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY NBFC; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,-,NSE quote API secInfo,0.9,
ind_nifty500,AJANTPHARM,Ajanta Pharmaceuticals Ltd.,AJANTPHARM,Ajanta Pharma Limited,exact_symbol_match,INE031B01049,Listed,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Nifty 500,NIFTY 500; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 150; NIFTY MIDCAP150 QUALITY 50; NIFTY MIDSMALL HEALTHCARE; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY PHARMA; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 HEALTHCARE; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,NIFTY PHARMA,NSE quote API secInfo,0.9,
nifty_500_shariah,ALKEM,Alkem Laboratories Ltd.,ALKEM,Alkem Laboratories Limited,exact_symbol_match,INE540L01014,Listed,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Nifty Midcap 50,NIFTY MIDCAP 50; NIFTY 200; NIFTY 500; NIFTY HEALTHCARE INDEX; NIFTY INDIA FPI 150; NIFTY INDIA MANUFACTURING; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 100; NIFTY MIDCAP 150; NIFTY MIDCAP150 QUALITY 50; NIFTY MIDSMALL HEALTHCARE; NIFTY MIDSMALL INDIA CONSUMPTION; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100; NIFTY PHARMA; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 HEALTHCARE; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 LOW VOLATILITY 50; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20; NIFTY500 MULTIFACTOR MQVLV 50; NIFTY500 SHARIAH,NIFTY PHARMA,NSE quote API secInfo,0.9,
nifty_500_shariah,AMBER,Amber Enterprises India Ltd.,AMBER,Amber Enterprises India Limited,exact_symbol_match,INE371P01015,Listed,Consumer Discretionary,Consumer Durables,Consumer Durables,Household Appliances,Nifty 500,NIFTY 500; NIFTY ALPHA 50; NIFTY CONSUMER DURABLES; NIFTY CORE HOUSING; NIFTY HIGH BETA 50; NIFTY INDIA NEW AGE CONSUMPTION; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 50; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 MOMENTUM QUALITY 100; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20; NIFTY500 SHARIAH,NIFTY 500,NSE quote API secInfo,0.9,
ind_nifty500,AMBUJACEM,Ambuja Cements Ltd.,AMBUJACEM,Ambuja Cements Limited,exact_symbol_match,INE079A01024,Listed,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products,Nifty Next 50,NIFTY NEXT 50; NIFTY 100; NIFTY 200; NIFTY 500; NIFTY CEMENT; NIFTY COMMODITIES; NIFTY CONGLOMERATE 50; NIFTY CORE HOUSING; NIFTY HOUSING; NIFTY INDIA FPI 150; NIFTY INDIA INFRASTRUCTURE & LOGISTICS; NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR); NIFTY INFRASTRUCTURE; NIFTY LARGEMIDCAP 250; NIFTY MNC; NIFTY RURAL; NIFTY TOTAL MARKET; NIFTY100 ENHANCED ESG; NIFTY100 EQUAL WEIGHT; NIFTY100 ESG; NIFTY100 ESG SECTOR LEADERS; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 LOW VOLATILITY 50; NIFTY500 MULTICAP 50:25:25,NIFTY COMMODITIES,NSE quote API secInfo,0.9,
ind_nifty500,ANANDRATHI,Anand Rathi Wealth Ltd.,ANANDRATHI,Anand Rathi Wealth Limited,exact_symbol_match,INE463V01026,Listed,Financial Services,Financial Services,Capital Markets,Financial Products Distributor,Nifty 500,NIFTY 500; NIFTY CAPITAL MARKETS; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 50; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 MOMENTUM QUALITY 100; NIFTY TOTAL MARKET; NIFTY TOTAL MARKET MOMENTUM QUALITY 50; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MOMENTUM 50; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP MOMENTUM QUALITY 50; NIFTY500 QUALITY 50,-,NSE quote API secInfo,0.9,
nifty_500_shariah,ANANTRAJ,Anant Raj Ltd.,ANANTRAJ,Anant Raj Limited,exact_symbol_match,INE242C01024,Listed,Consumer Discretionary,Realty,Realty,Residential Commercial Projects,Nifty 500,NIFTY 500; NIFTY INDIA INFRASTRUCTURE & LOGISTICS; NIFTY INDIA NEW AGE CONSUMPTION; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY REALTY; NIFTY REITS & REALTY; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 MOMENTUM QUALITY 100; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,NIFTY REALTY,NSE quote API secInfo,0.9,
ind_nifty500,ANGELONE,Angel One Ltd.,ANGELONE,Angel One Limited,exact_symbol_match,INE732I01021,Listed,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Nifty 500,NIFTY 500; NIFTY CAPITAL MARKETS; NIFTY DIVIDEND OPPORTUNITIES 50; NIFTY FINANCIAL SERVICES EX-BANK; NIFTY HIGH BETA 50; NIFTY INDIA INTERNET; NIFTY INDIA NEW AGE CONSUMPTION; NIFTY MIDSMALL FINANCIAL SERVICES; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 50; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 MOMENTUM QUALITY 100; NIFTY SMALLCAP250 QUALITY 50; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 FLEXICAP QUALITY 30; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP MOMENTUM QUALITY 50; NIFTY500 QUALITY 50,-,NSE quote API secInfo,0.9,
ind_nifty500,ANTHEM,Anthem Biosciences Ltd.,ANTHEM,Anthem Biosciences Limited,exact_symbol_match,INE0CZ201020,Listed,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Biotechnology,Nifty 500,NIFTY 500; NIFTY INDIA MANUFACTURING; NIFTY IPO; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 150; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 HEALTHCARE; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,-,NSE quote API secInfo,0.9,
ind_nifty500,ANURAS,Anupam Rasayan India Ltd.,ANURAS,Anupam Rasayan India Limited,exact_symbol_match,INE930P01018,Listed,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,Nifty 500,NIFTY 500; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,-,NSE quote API secInfo,0.9,
ind_nifty500,APARINDS,Apar Industries Ltd.,APARINDS,Apar Industries Limited,exact_symbol_match,INE372A01015,Listed,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment,Nifty 500,NIFTY 500; NIFTY ALPHA 50; NIFTY CAPITAL GOODS; NIFTY HIGH BETA 50; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 150; NIFTY MIDCAP150 QUALITY 50; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,NIFTY 500,NSE quote API secInfo,0.9,
nifty_500_shariah,APLAPOLLO,APL Apollo Tubes Ltd.,APLAPOLLO,APL Apollo Tubes Limited,exact_symbol_match,INE702C01027,Listed,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,Nifty Midcap 50,NIFTY MIDCAP 50; NIFTY 200; NIFTY 500; NIFTY COMMODITIES; NIFTY INDIA FPI 150; NIFTY INDIA MANUFACTURING; NIFTY LARGEMIDCAP 250; NIFTY METAL; NIFTY MIDCAP 100; NIFTY MIDCAP 150; NIFTY MIDCAP150 MOMENTUM 50; NIFTY MIDCAP150 QUALITY 50; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 FLEXICAP QUALITY 30; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20; NIFTY500 SHARIAH,NIFTY METAL,NSE quote API secInfo,0.9,
ind_nifty500,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,APOLLOHOSP,Apollo Hospitals Enterprise Limited,exact_symbol_match,INE437A01024,Listed,Healthcare,Healthcare,Healthcare Services,Hospital,Nifty 50,NIFTY 50; NIFTY 100; NIFTY 200; NIFTY 500; NIFTY ALPHA LOW-VOLATILITY 30; NIFTY GROWTH SECTORS 15; NIFTY HEALTHCARE INDEX; NIFTY HOSPITALS; NIFTY INDIA CONSUMPTION; NIFTY INDIA FPI 150; NIFTY INFRASTRUCTURE; NIFTY LARGEMIDCAP 250; NIFTY LOW VOLATILITY 50; NIFTY SERVICES SECTOR; NIFTY TOTAL MARKET; NIFTY100 ENHANCED ESG; NIFTY100 EQUAL WEIGHT; NIFTY100 ESG; NIFTY100 ESG SECTOR LEADERS; NIFTY100 LOW VOLATILITY 30; NIFTY50 EQUAL WEIGHT; NIFTY500 EQUAL WEIGHT; NIFTY500 HEALTHCARE; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 LOW VOLATILITY 50; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,NIFTY PHARMA,NSE quote API secInfo,0.9,
nifty_500_shariah,APOLLOTYRE,Apollo Tyres Ltd.,APOLLOTYRE,Apollo Tyres Limited,exact_symbol_match,INE438A01022,Listed,Consumer Discretionary,Automobile and Auto Components,Auto Components,Tyres & Rubber Products,Nifty 500,NIFTY 500; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 150; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY TOTAL MARKET; NIFTY TRANSPORTATION & LOGISTICS; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,NIFTY AUTO,NSE quote API secInfo,0.9,
ind_nifty500,APTUS,Aptus Value Housing Finance India Ltd.,APTUS,Aptus Value Housing Finance India Limited,exact_symbol_match,INE852O01025,Listed,Financial Services,Financial Services,Finance,Housing Finance Company,Nifty 500,NIFTY 500; NIFTY HOUSING FINANCE; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 QUALITY 50; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,-,NSE quote API secInfo,0.9,
nifty_500_shariah,ARE&M,Amara Raja Energy & Mobility Ltd.,ARE&M,Amara Raja Energy & Mobility Limited,exact_symbol_match,INE885A01032,Listed,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Nifty 500,NIFTY 500; NIFTY EV & NEW AGE AUTOMOTIVE; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 50; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 MOMENTUM QUALITY 100; NIFTY SMALLCAP250 QUALITY 50; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 FLEXICAP QUALITY 30; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20; NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20; NIFTY500 SHARIAH,-,NSE quote API secInfo,0.9,
ind_nifty500,ASAHIINDIA,Asahi India Glass Ltd.,ASAHIINDIA,Asahi India Glass Limited,exact_symbol_match,INE439A01020,Listed,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Nifty 500,NIFTY 500; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 MOMENTUM QUALITY 100; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MOMENTUM 50; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20; NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,NIFTY AUTO,NSE quote API secInfo,0.9,
ind_nifty500,ASHOKLEY,Ashok Leyland Ltd.,ASHOKLEY,Ashok Leyland Limited,exact_symbol_match,INE208A01029,Listed,Industrials,Capital Goods,Agricultural Commercial & Construction Vehicles,Commercial Vehicles,Nifty Midcap 50,NIFTY MIDCAP 50; NIFTY 200; NIFTY 500; NIFTY ALPHA 50; NIFTY AUTO; NIFTY CAPITAL GOODS; NIFTY DIVIDEND OPPORTUNITIES 50; NIFTY EV & NEW AGE AUTOMOTIVE; NIFTY INDIA INFRASTRUCTURE & LOGISTICS; NIFTY INDIA MANUFACTURING; NIFTY INFRASTRUCTURE; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 100; NIFTY MIDCAP 150; NIFTY MIDCAP LIQUID 15; NIFTY MIDCAP SELECT; NIFTY MIDCAP150 MOMENTUM 50; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MNC; NIFTY MOBILITY; NIFTY RURAL; NIFTY TOTAL MARKET; NIFTY TRANSPORTATION & LOGISTICS; NIFTY200 ALPHA 30; NIFTY200 MOMENTUM 30; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20; NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,NIFTY 500,NSE quote API secInfo,0.9,
nifty_50_shariah,ASIANPAINT,ASIAN PAINTS LTD.,ASIANPAINT,Asian Paints Limited,exact_symbol_match,INE021A01026,Listed,Consumer Discretionary,Consumer Durables,Consumer Durables,Paints,Nifty 50,NIFTY 50; NIFTY 100; NIFTY 200; NIFTY 500; NIFTY ALPHA LOW-VOLATILITY 30; NIFTY ALPHA QUALITY LOW-VOLATILITY 30; NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30; NIFTY CORE HOUSING; NIFTY HOUSING; NIFTY INDIA CONSUMPTION; NIFTY INDIA FPI 150; NIFTY LARGEMIDCAP 250; NIFTY LOW VOLATILITY 50; NIFTY NON-CYCLICAL CONSUMER; NIFTY QUALITY LOW-VOLATILITY 30; NIFTY RURAL; NIFTY SHARIAH 25; NIFTY TOTAL MARKET; NIFTY TOTAL MARKET MOMENTUM QUALITY 50; NIFTY100 ENHANCED ESG; NIFTY100 EQUAL WEIGHT; NIFTY100 ESG; NIFTY100 ESG SECTOR LEADERS; NIFTY100 LOW VOLATILITY 30; NIFTY100 QUALITY 30; NIFTY200 MOMENTUM 30; NIFTY200 QUALITY 30; NIFTY50 EQUAL WEIGHT; NIFTY50 SHARIAH; NIFTY500 EQUAL WEIGHT; NIFTY500 FLEXICAP QUALITY 30; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 LOW VOLATILITY 50; NIFTY500 MOMENTUM 50; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP MOMENTUM QUALITY 50; NIFTY500 MULTIFACTOR MQVLV 50; NIFTY500 SHARIAH,NIFTY 500,NSE quote API secInfo,0.9,
nifty_500_shariah,ASTERDM,Aster DM Healthcare Ltd.,ASTERDM,Aster DM Healthcare Limited,exact_symbol_match,INE914M01019,Listed,Healthcare,Healthcare,Healthcare Services,Hospital,Nifty 500,NIFTY 500; NIFTY MIDSMALL HEALTHCARE; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 50; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 HEALTHCARE; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MOMENTUM 50; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20; NIFTY500 MULTIFACTOR MQVLV 50; NIFTY500 SHARIAH; NIFTY500 VALUE 50,NIFTY PHARMA,NSE quote API secInfo,0.9,
nifty_500_shariah,ASTRAL,Astral Ltd.,ASTRAL,Astral Limited,exact_symbol_match,INE006I01046,Listed,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial,Nifty 200,NIFTY 200; NIFTY 500; NIFTY INDIA MANUFACTURING; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 100; NIFTY MIDCAP 150; NIFTY MIDCAP150 QUALITY 50; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY RURAL; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20; NIFTY500 SHARIAH,NIFTY 500,NSE quote API secInfo,0.9,
nifty_500_shariah,ATGL,Adani Total Gas Ltd.,ATGL,Adani Total Gas Limited,exact_symbol_match,INE399L01023,Listed,Energy,Oil Gas & Consumable Fuels,Gas,LPG/CNG/PNG/LNG Supplier,Nifty 200,NIFTY 200; NIFTY 500; NIFTY ENERGY; NIFTY INDIA INFRASTRUCTURE & LOGISTICS; NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR); NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 100; NIFTY MIDCAP 150; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY OIL & GAS; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,-,NSE quote API secInfo,0.9,
ind_nifty500,ATHERENERG,Ather Energy Ltd.,ATHERENERG,Ather Energy Limited,exact_symbol_match,INE0LEZ01016,Listed,Consumer Discretionary,Automobile and Auto Components,Automobiles,2/3 Wheelers,Nifty 500,NIFTY 500; NIFTY EV & NEW AGE AUTOMOTIVE; NIFTY INDIA NEW AGE CONSUMPTION; NIFTY IPO; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20,-,NSE quote API secInfo,0.9,
ind_nifty500,ATUL,Atul Ltd.,ATUL,Atul Limited,exact_symbol_match,INE100A01010,Listed,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,Nifty 500,NIFTY 500; NIFTY CHEMICALS; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20; NIFTY500 SHARIAH,NIFTY 500,NSE quote API secInfo,0.9,
